,offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,offer_reward,offer_difficulty,offer_type,user_id
2,3,0,1,0,,0.0,5.0,5,5,bogo,6660
3,8,1,1,31,1.0,0.0,5.0,5,5,bogo,6660
0,7,1,0,0,0.6666666666666666,,0.0,0,0,informational,6661
1,3,1,1,47,1.0,0.5,10.0,5,5,bogo,6661
0,9,0,0,0,,,0.0,2,10,discount,6662
1,7,1,0,0,1.0,,0.0,0,0,informational,6662
2,3,0,0,0,,,0.0,5,5,bogo,6662
3,6,1,0,4,1.0,,0.0,2,10,discount,6662
0,4,0,1,0,,0.0,5.0,5,20,discount,6663
1,5,1,1,25,1.0,1.0,3.0,3,7,discount,6663
2,9,1,1,18,1.0,1.0,2.0,2,10,discount,6663
3,7,1,0,8,1.0,,0.0,0,0,informational,6663
4,0,1,1,35,1.0,1.0,10.0,10,10,bogo,6663
5,8,1,1,12,1.0,1.0,5.0,5,5,bogo,6663
0,1,1,0,15,1.0,,0.0,10,10,bogo,1008
1,3,1,0,5,1.0,,0.0,5,5,bogo,1008
2,6,1,1,55,1.0,1.0,4.0,2,10,discount,1008
0,5,1,1,88,1.0,1.0,3.0,3,7,discount,6666
1,9,0,1,0,,0.0,2.0,2,10,discount,6666
2,2,0,0,0,,,0.0,0,0,informational,6666
3,8,1,1,115,1.0,0.0,10.0,5,5,bogo,6666
4,6,1,1,227,1.0,1.0,2.0,2,10,discount,6666
0,4,0,0,0,,,0.0,5,20,discount,6667
1,5,1,0,2,1.0,,0.0,3,7,discount,6667
2,1,1,0,6,1.0,,0.0,10,10,bogo,6667
3,6,0,0,0,,,0.0,2,10,discount,6667
0,4,1,1,58,1.0,1.0,5.0,5,20,discount,6669
1,3,1,1,44,1.0,0.0,10.0,5,5,bogo,6669
2,0,1,1,64,1.0,0.0,10.0,10,10,bogo,6669
3,8,1,1,94,1.0,1.0,5.0,5,5,bogo,6669
0,5,1,1,11,1.0,1.0,3.0,3,7,discount,6670
1,2,0,0,0,,,0.0,0,0,informational,6670
2,3,0,0,0,,,0.0,5,5,bogo,6670
3,8,1,0,5,1.0,,0.0,5,5,bogo,6670
0,4,1,0,2,1.0,,0.0,5,20,discount,6671
1,9,1,0,6,1.0,,0.0,2,10,discount,6671
2,7,1,0,2,1.0,,0.0,0,0,informational,6671
3,0,1,0,0,1.0,,0.0,10,10,bogo,6671
4,6,1,1,10,1.0,1.0,2.0,2,10,discount,6671
0,5,1,1,72,0.6666666666666666,0.6666666666666666,9.0,3,7,discount,6672
1,9,1,1,25,1.0,0.0,2.0,2,10,discount,6672
2,3,0,0,0,,,0.0,5,5,bogo,6672
0,4,1,0,7,1.0,,0.0,5,20,discount,6673
1,7,1,0,5,1.0,,0.0,0,0,informational,6673
0,5,1,1,34,1.0,1.0,3.0,3,7,discount,6674
1,9,0,0,0,,,0.0,2,10,discount,6674
2,3,0,1,0,,0.0,5.0,5,5,bogo,6674
3,6,1,1,40,1.0,1.0,4.0,2,10,discount,6674
0,5,1,0,1,1.0,,0.0,3,7,discount,1142
1,9,0,0,0,,,0.0,2,10,discount,1142
2,1,1,0,7,1.0,,0.0,10,10,bogo,1142
3,3,0,0,0,,,0.0,5,5,bogo,1142
4,0,1,0,8,1.0,,0.0,10,10,bogo,1142
5,6,1,0,4,1.0,,0.0,2,10,discount,1142
0,4,1,1,64,1.0,1.0,5.0,5,20,discount,6676
1,3,1,1,17,1.0,0.0,5.0,5,5,bogo,6676
2,8,1,1,15,1.0,1.0,5.0,5,5,bogo,6676
3,6,1,1,61,1.0,0.0,2.0,2,10,discount,6676
0,2,0,0,0,,,0.0,0,0,informational,6677
1,1,0,1,0,,0.0,10.0,10,10,bogo,6677
2,7,1,0,30,1.0,,0.0,0,0,informational,6677
3,8,1,1,73,1.0,0.5,10.0,5,5,bogo,6677
4,6,1,1,112,1.0,1.0,2.0,2,10,discount,6677
0,9,0,0,0,,,0.0,2,10,discount,9583
1,2,1,0,430,1.0,,0.0,0,0,informational,9583
2,8,1,1,17,1.0,1.0,5.0,5,5,bogo,9583
3,6,1,1,626,1.0,0.5,4.0,2,10,discount,9583
0,1,1,1,63,1.0,1.0,10.0,10,10,bogo,6679
1,7,1,0,0,1.0,,0.0,0,0,informational,6679
0,9,0,0,0,,,0.0,2,10,discount,6680
1,1,1,0,0,1.0,,0.0,10,10,bogo,6680
2,8,1,1,11,1.0,1.0,5.0,5,5,bogo,6680
0,2,0,0,0,,,0.0,0,0,informational,6681
1,7,1,0,2,1.0,,0.0,0,0,informational,6681
2,0,1,0,4,1.0,,0.0,10,10,bogo,6681
0,5,1,0,2,1.0,,0.0,3,7,discount,2988
1,1,1,0,0,1.0,,0.0,10,10,bogo,2988
2,0,1,0,18,1.0,,0.0,10,10,bogo,2988
3,8,1,0,8,1.0,,0.0,5,5,bogo,2988
0,4,0,0,0,,,0.0,5,20,discount,6682
1,5,0,0,0,,,0.0,3,7,discount,6682
2,9,1,0,3,1.0,,0.0,2,10,discount,6682
3,6,1,1,14,1.0,1.0,2.0,2,10,discount,6682
0,9,1,1,39,1.0,1.0,2.0,2,10,discount,6683
1,1,1,1,0,1.0,0.0,10.0,10,10,bogo,6683
0,9,0,0,0,,,0.0,2,10,discount,6684
1,2,1,0,0,0.0,,0.0,0,0,informational,6684
2,0,1,1,108,1.0,1.0,10.0,10,10,bogo,6684
3,6,1,1,128,1.0,1.0,2.0,2,10,discount,6684
0,4,1,0,0,1.0,,0.0,5,20,discount,6685
1,2,1,0,0,1.0,,0.0,0,0,informational,6685
2,0,1,0,0,1.0,,0.0,10,10,bogo,6685
3,6,1,0,0,1.0,,0.0,2,10,discount,6685
0,9,0,0,0,,,0.0,2,10,discount,6686
1,2,0,0,0,,,0.0,0,0,informational,6686
2,0,1,0,0,1.0,,0.0,10,10,bogo,6686
0,4,0,0,0,,,0.0,5,20,discount,6687
1,7,1,0,0,0.6666666666666666,,0.0,0,0,informational,6687
2,0,0,0,0,,,0.0,10,10,bogo,6687
0,5,1,1,15,1.0,1.0,6.0,3,7,discount,6285
1,2,0,0,0,,,0.0,0,0,informational,6285
2,8,1,0,5,1.0,,0.0,5,5,bogo,6285
0,4,1,0,19,1.0,,0.0,5,20,discount,6690
1,5,1,1,31,1.0,1.0,3.0,3,7,discount,6690
2,1,1,1,14,1.0,1.0,10.0,10,10,bogo,6690
3,7,1,0,0,1.0,,0.0,0,0,informational,6690
4,0,1,1,44,1.0,0.0,10.0,10,10,bogo,6690
5,8,1,1,19,1.0,1.0,5.0,5,5,bogo,6690
0,7,1,0,0,1.0,,0.0,0,0,informational,6692
1,3,1,1,52,1.0,1.0,5.0,5,5,bogo,6692
2,8,1,0,0,1.0,,0.0,5,5,bogo,6692
0,2,0,0,0,,,0.0,0,0,informational,6301
1,1,1,1,125,1.0,1.0,20.0,10,10,bogo,6301
2,3,0,1,0,,0.0,5.0,5,5,bogo,6301
0,9,0,1,0,,0.0,2.0,2,10,discount,6695
1,7,0,0,0,,,0.0,0,0,informational,6695
2,0,1,1,28,0.5,0.5,20.0,10,10,bogo,6695
0,4,0,1,0,,0.0,5.0,5,20,discount,6312
1,9,0,1,0,,0.0,2.0,2,10,discount,6312
2,7,1,0,16,1.0,,0.0,0,0,informational,6312
3,0,1,0,13,1.0,,0.0,10,10,bogo,6312
4,6,1,1,36,1.0,0.5,4.0,2,10,discount,6312
0,5,1,1,61,1.0,1.0,3.0,3,7,discount,6697
1,2,1,0,15,1.0,,0.0,0,0,informational,6697
2,7,1,0,5,1.0,,0.0,0,0,informational,6697
3,0,1,1,25,1.0,1.0,10.0,10,10,bogo,6697
4,6,1,1,92,1.0,1.0,6.0,2,10,discount,6697
0,9,1,1,23,1.0,0.0,2.0,2,10,discount,6698
1,1,1,0,0,1.0,,0.0,10,10,bogo,6698
2,3,1,1,69,1.0,0.5,10.0,5,5,bogo,6698
3,8,1,0,0,1.0,,0.0,5,5,bogo,6698
0,2,1,0,0,1.0,,0.0,0,0,informational,6699
1,1,1,0,29,1.0,,0.0,10,10,bogo,6699
2,0,1,0,28,1.0,,0.0,10,10,bogo,6699
0,4,0,1,0,,0.0,5.0,5,20,discount,6701
1,5,1,1,42,1.0,1.0,3.0,3,7,discount,6701
2,0,1,1,0,1.0,0.0,10.0,10,10,bogo,6701
3,8,1,1,22,1.0,0.0,5.0,5,5,bogo,6701
4,6,1,1,65,1.0,1.0,4.0,2,10,discount,6701
0,5,1,1,9,1.0,1.0,3.0,3,7,discount,15293
1,9,1,0,3,1.0,,0.0,2,10,discount,15293
2,2,0,0,0,,,0.0,0,0,informational,15293
3,0,1,0,0,1.0,,0.0,10,10,bogo,15293
0,5,1,1,62,1.0,0.0,3.0,3,7,discount,6704
1,1,1,1,44,1.0,1.0,10.0,10,10,bogo,6704
2,0,1,1,67,1.0,1.0,10.0,10,10,bogo,6704
3,6,1,1,65,1.0,1.0,2.0,2,10,discount,6704
0,5,1,0,1,1.0,,0.0,3,7,discount,6705
1,9,0,0,0,,,0.0,2,10,discount,6705
2,2,1,0,4,1.0,,0.0,0,0,informational,6705
3,3,0,0,0,,,0.0,5,5,bogo,6705
0,4,0,0,0,,,0.0,5,20,discount,6706
1,5,1,1,7,1.0,1.0,3.0,3,7,discount,6706
2,2,0,0,0,,,0.0,0,0,informational,6706
3,3,0,0,0,,,0.0,5,5,bogo,6706
4,6,1,0,6,1.0,,0.0,2,10,discount,6706
0,2,0,0,0,,,0.0,0,0,informational,6707
1,1,1,1,40,1.0,1.0,10.0,10,10,bogo,6707
2,3,0,1,0,,0.0,5.0,5,5,bogo,6707
3,8,1,1,64,1.0,1.0,5.0,5,5,bogo,6707
4,6,1,1,89,1.0,1.0,2.0,2,10,discount,6707
0,4,0,1,0,,0.0,10.0,5,20,discount,6401
1,5,1,1,56,1.0,1.0,3.0,3,7,discount,6401
2,6,1,1,42,1.0,1.0,2.0,2,10,discount,6401
0,4,1,1,130,1.0,1.0,10.0,5,20,discount,6710
1,5,1,1,17,1.0,1.0,3.0,3,7,discount,6710
2,7,1,0,0,1.0,,0.0,0,0,informational,6710
3,0,1,1,19,1.0,1.0,10.0,10,10,bogo,6710
0,9,1,1,18,1.0,0.0,2.0,2,10,discount,6711
1,7,1,0,0,0.5,,0.0,0,0,informational,6711
2,8,1,1,19,1.0,1.0,5.0,5,5,bogo,6711
0,9,1,1,13,1.0,1.0,2.0,2,10,discount,6712
1,0,0,0,0,,,0.0,10,10,bogo,6712
2,8,1,0,0,1.0,,0.0,5,5,bogo,6712
0,1,1,1,40,1.0,1.0,10.0,10,10,bogo,6713
1,3,1,1,61,1.0,1.0,5.0,5,5,bogo,6713
2,8,1,1,0,1.0,0.0,5.0,5,5,bogo,6713
3,6,1,1,201,1.0,1.0,6.0,2,10,discount,6713
0,5,1,1,8,1.0,1.0,3.0,3,7,discount,3904
1,2,1,0,0,1.0,,0.0,0,0,informational,3904
2,8,1,1,15,1.0,1.0,5.0,5,5,bogo,3904
3,6,1,0,3,1.0,,0.0,2,10,discount,3904
0,9,0,0,0,,,0.0,2,10,discount,6717
1,1,1,0,0,1.0,,0.0,10,10,bogo,6717
2,7,1,0,12,1.0,,0.0,0,0,informational,6717
3,0,1,0,1,1.0,,0.0,10,10,bogo,6717
4,6,1,1,1,1.0,0.0,2.0,2,10,discount,6717
0,4,1,1,59,1.0,1.0,5.0,5,20,discount,369
1,5,1,1,19,1.0,0.0,3.0,3,7,discount,369
2,0,1,1,62,1.0,1.0,10.0,10,10,bogo,369
3,8,1,1,26,1.0,1.0,5.0,5,5,bogo,369
4,6,1,1,67,1.0,1.0,2.0,2,10,discount,369
0,4,0,0,0,,,0.0,5,20,discount,6720
1,9,0,0,0,,,0.0,2,10,discount,6720
2,2,0,0,0,,,0.0,0,0,informational,6720
3,6,1,0,3,1.0,,0.0,2,10,discount,6720
0,2,0,0,0,,,0.0,0,0,informational,6722
1,7,1,0,0,0.5,,0.0,0,0,informational,6722
2,3,0,1,0,,0.0,5.0,5,5,bogo,6722
3,0,1,1,16,1.0,1.0,10.0,10,10,bogo,6722
4,6,1,0,2,1.0,,0.0,2,10,discount,6722
0,4,0,1,0,,0.0,5.0,5,20,discount,6725
1,9,0,1,0,,0.0,2.0,2,10,discount,6725
2,3,1,1,100,1.0,0.5,10.0,5,5,bogo,6725
3,8,1,0,0,1.0,,0.0,5,5,bogo,6725
4,6,1,1,36,1.0,0.0,2.0,2,10,discount,6725
0,9,0,1,0,,0.0,2.0,2,10,discount,6726
1,2,1,0,0,1.0,,0.0,0,0,informational,6726
2,8,1,1,24,1.0,1.0,5.0,5,5,bogo,6726
0,4,0,0,0,,,0.0,5,20,discount,6727
1,7,1,0,5,1.0,,0.0,0,0,informational,6727
2,3,0,0,0,,,0.0,5,5,bogo,6727
3,0,1,0,3,1.0,,0.0,10,10,bogo,6727
4,6,1,1,12,1.0,1.0,2.0,2,10,discount,6727
0,2,1,0,4,0.5,,0.0,0,0,informational,6730
1,1,1,0,19,1.0,,0.0,10,10,bogo,6730
2,3,0,1,0,,0.0,5.0,5,5,bogo,6730
0,4,1,1,94,1.0,1.0,5.0,5,20,discount,6732
1,9,1,0,0,1.0,,0.0,2,10,discount,6732
2,1,1,1,36,1.0,1.0,10.0,10,10,bogo,6732
3,3,1,1,31,1.0,1.0,5.0,5,5,bogo,6732
0,4,1,0,2,1.0,,0.0,5,20,discount,6733
1,2,1,0,0,1.0,,0.0,0,0,informational,6733
2,1,1,0,5,1.0,,0.0,10,10,bogo,6733
3,6,1,1,17,1.0,1.0,2.0,2,10,discount,6733
0,4,0,0,0,,,0.0,5,20,discount,6734
1,5,1,1,15,1.0,1.0,6.0,3,7,discount,6734
2,9,0,0,0,,,0.0,2,10,discount,6734
3,7,1,0,0,1.0,,0.0,0,0,informational,6734
4,3,0,0,0,,,0.0,5,5,bogo,6734
0,9,1,1,0,1.0,0.0,2.0,2,10,discount,6735
1,2,1,0,16,1.0,,0.0,0,0,informational,6735
2,3,1,1,17,1.0,0.0,5.0,5,5,bogo,6735
3,8,1,1,67,1.0,1.0,5.0,5,5,bogo,6735
4,6,1,1,109,1.0,0.0,2.0,2,10,discount,6735
0,9,1,1,42,1.0,1.0,2.0,2,10,discount,6736
1,7,1,0,33,1.0,,0.0,0,0,informational,6736
2,3,0,0,0,,,0.0,5,5,bogo,6736
3,0,1,1,70,1.0,1.0,10.0,10,10,bogo,6736
0,4,0,0,0,,,0.0,5,20,discount,6737
1,5,1,1,133,1.0,1.0,3.0,3,7,discount,6737
2,9,0,1,0,,0.0,2.0,2,10,discount,6737
3,1,1,0,6,1.0,,0.0,10,10,bogo,6737
4,7,1,0,3,1.0,,0.0,0,0,informational,6737
0,9,1,0,0,1.0,,0.0,2,10,discount,6742
1,1,1,0,0,1.0,,0.0,10,10,bogo,6742
2,0,0,0,0,,,0.0,10,10,bogo,6742
0,4,0,0,0,,,0.0,5,20,discount,6743
1,9,1,1,7,1.0,1.0,2.0,2,10,discount,6743
2,2,1,0,0,1.0,,0.0,0,0,informational,6743
3,7,1,0,0,1.0,,0.0,0,0,informational,6743
4,3,0,1,0,,0.0,5.0,5,5,bogo,6743
5,0,1,1,12,1.0,1.0,10.0,10,10,bogo,6743
0,9,0,0,0,,,0.0,2,10,discount,6744
1,1,1,0,1,1.0,,0.0,10,10,bogo,6744
2,3,0,0,0,,,0.0,5,5,bogo,6744
3,0,1,0,8,1.0,,0.0,10,10,bogo,6744
4,6,1,0,0,1.0,,0.0,2,10,discount,6744
0,5,1,1,59,1.0,1.0,3.0,3,7,discount,1128
1,9,0,0,0,,,0.0,2,10,discount,1128
2,2,0,0,0,,,0.0,0,0,informational,1128
3,8,1,1,80,1.0,1.0,5.0,5,5,bogo,1128
0,5,1,1,11,1.0,1.0,3.0,3,7,discount,6746
1,1,1,0,3,1.0,,0.0,10,10,bogo,6746
2,7,1,0,2,1.0,,0.0,0,0,informational,6746
3,8,1,0,1,1.0,,0.0,5,5,bogo,6746
4,6,1,1,11,1.0,1.0,2.0,2,10,discount,6746
0,2,1,0,18,1.0,,0.0,0,0,informational,6747
1,7,1,0,0,1.0,,0.0,0,0,informational,6747
2,0,1,1,88,1.0,1.0,20.0,10,10,bogo,6747
0,2,1,0,80,1.0,,0.0,0,0,informational,6656
1,1,1,1,14,1.0,1.0,10.0,10,10,bogo,6656
2,0,0,0,0,,,0.0,10,10,bogo,6656
0,2,1,0,15,1.0,,0.0,0,0,informational,6750
1,7,1,0,0,1.0,,0.0,0,0,informational,6750
2,3,0,1,0,,0.0,5.0,5,5,bogo,6750
3,8,1,1,96,1.0,0.0,5.0,5,5,bogo,6750
0,4,1,1,27,1.0,1.0,5.0,5,20,discount,6751
1,2,1,0,23,1.0,,0.0,0,0,informational,6751
2,0,1,1,26,1.0,1.0,10.0,10,10,bogo,6751
3,8,1,0,0,1.0,,0.0,5,5,bogo,6751
0,4,1,1,24,1.0,1.0,5.0,5,20,discount,6753
1,5,1,1,7,1.0,1.0,3.0,3,7,discount,6753
2,2,0,0,0,,,0.0,0,0,informational,6753
3,7,1,0,0,1.0,,0.0,0,0,informational,6753
4,8,1,1,4,1.0,0.0,5.0,5,5,bogo,6753
0,4,1,0,5,1.0,,0.0,5,20,discount,6754
1,0,0,0,0,,,0.0,10,10,bogo,6754
2,8,1,0,0,0.0,,0.0,5,5,bogo,6754
3,6,1,1,7,1.0,1.0,2.0,2,10,discount,6754
0,4,0,0,0,,,0.0,5,20,discount,6755
1,1,1,0,0,1.0,,0.0,10,10,bogo,6755
2,6,1,0,0,1.0,,0.0,2,10,discount,6755
0,2,1,0,3,1.0,,0.0,0,0,informational,6758
1,7,1,0,4,1.0,,0.0,0,0,informational,6758
2,0,1,0,6,1.0,,0.0,10,10,bogo,6758
3,8,1,0,12,1.0,,0.0,5,5,bogo,6758
0,9,0,0,0,,,0.0,2,10,discount,6759
1,7,1,0,8,1.0,,0.0,0,0,informational,6759
2,0,1,0,20,1.0,,0.0,10,10,bogo,6759
3,8,1,0,0,1.0,,0.0,5,5,bogo,6759
4,6,1,1,17,1.0,1.0,2.0,2,10,discount,6759
0,4,0,1,0,,0.0,5.0,5,20,discount,6760
1,9,0,1,0,,0.0,2.0,2,10,discount,6760
2,8,1,1,35,1.0,0.5,10.0,5,5,bogo,6760
3,6,1,1,71,1.0,0.0,2.0,2,10,discount,6760
0,5,1,1,15,1.0,1.0,3.0,3,7,discount,13791
1,1,1,0,10,1.0,,0.0,10,10,bogo,13791
2,6,1,1,41,1.0,1.0,2.0,2,10,discount,13791
0,2,1,0,44,1.0,,0.0,0,0,informational,6764
1,3,1,1,90,1.0,0.5,10.0,5,5,bogo,6764
2,6,1,1,73,1.0,1.0,2.0,2,10,discount,6764
0,4,0,0,0,,,0.0,5,20,discount,6766
1,9,0,1,0,,0.0,4.0,2,10,discount,6766
2,2,0,0,0,,,0.0,0,0,informational,6766
3,3,0,0,0,,,0.0,5,5,bogo,6766
0,4,0,0,0,,,0.0,5,20,discount,6768
1,1,1,0,2,1.0,,0.0,10,10,bogo,6768
2,3,1,1,11,1.0,1.0,5.0,5,5,bogo,6768
0,4,1,1,55,1.0,1.0,5.0,5,20,discount,6770
1,5,1,1,50,1.0,1.0,3.0,3,7,discount,6770
2,3,0,1,0,,0.0,5.0,5,5,bogo,6770
3,0,1,1,33,1.0,1.0,10.0,10,10,bogo,6770
4,6,1,1,47,1.0,1.0,2.0,2,10,discount,6770
0,5,1,1,34,1.0,1.0,3.0,3,7,discount,1131
1,0,1,1,60,1.0,0.0,10.0,10,10,bogo,1131
2,6,1,1,52,1.0,1.0,2.0,2,10,discount,1131
0,4,1,1,62,1.0,1.0,5.0,5,20,discount,6769
1,9,1,1,48,1.0,1.0,2.0,2,10,discount,6769
2,3,1,1,42,1.0,1.0,5.0,5,5,bogo,6769
3,8,1,1,28,1.0,0.0,5.0,5,5,bogo,6769
0,9,0,0,0,,,0.0,2,10,discount,6774
1,7,0,0,0,,,0.0,0,0,informational,6774
0,5,1,0,4,1.0,,0.0,3,7,discount,6775
1,1,1,0,0,1.0,,0.0,10,10,bogo,6775
2,7,1,0,1,1.0,,0.0,0,0,informational,6775
3,6,1,0,7,1.0,,0.0,2,10,discount,6775
0,9,1,1,31,1.0,1.0,2.0,2,10,discount,6785
1,0,1,1,25,1.0,1.0,10.0,10,10,bogo,6785
2,8,1,1,13,1.0,0.0,5.0,5,5,bogo,6785
3,6,1,1,24,1.0,1.0,2.0,2,10,discount,6785
0,9,0,0,0,,,0.0,2,10,discount,1344
1,2,1,0,5,1.0,,0.0,0,0,informational,1344
2,7,1,0,2,1.0,,0.0,0,0,informational,1344
3,0,1,0,8,1.0,,0.0,10,10,bogo,1344
0,9,0,0,0,,,0.0,2,10,discount,6797
1,2,1,0,0,1.0,,0.0,0,0,informational,6797
2,3,0,1,0,,0.0,5.0,5,5,bogo,6797
0,5,1,0,0,1.0,,0.0,3,7,discount,6802
1,1,1,0,0,1.0,,0.0,10,10,bogo,6802
2,7,1,0,0,0.0,,0.0,0,0,informational,6802
3,3,1,0,0,1.0,,0.0,5,5,bogo,6802
0,4,1,1,30,1.0,1.0,5.0,5,20,discount,885
1,5,1,1,20,1.0,1.0,3.0,3,7,discount,885
2,7,1,0,10,1.0,,0.0,0,0,informational,885
3,0,1,0,22,1.0,,0.0,10,10,bogo,885
4,6,1,1,24,1.0,1.0,2.0,2,10,discount,885
0,4,0,0,0,,,0.0,5,20,discount,5126
1,2,1,0,0,1.0,,0.0,0,0,informational,5126
2,7,1,0,0,1.0,,0.0,0,0,informational,5126
3,6,1,0,0,1.0,,0.0,2,10,discount,5126
0,5,1,0,1,1.0,,0.0,3,7,discount,6776
1,9,1,0,0,1.0,,0.0,2,10,discount,6776
2,0,1,0,7,1.0,,0.0,10,10,bogo,6776
3,8,1,0,6,1.0,,0.0,5,5,bogo,6776
4,6,1,0,3,1.0,,0.0,2,10,discount,6776
0,4,0,0,0,,,0.0,5,20,discount,6790
1,9,1,1,12,1.0,1.0,2.0,2,10,discount,6790
2,7,1,0,18,1.0,,0.0,0,0,informational,6790
3,8,1,0,4,1.0,,0.0,5,5,bogo,6790
0,9,1,0,2,1.0,,0.0,2,10,discount,6792
1,1,1,0,0,1.0,,0.0,10,10,bogo,6792
2,7,1,0,0,1.0,,0.0,0,0,informational,6792
3,3,1,0,4,1.0,,0.0,5,5,bogo,6792
4,0,1,0,2,1.0,,0.0,10,10,bogo,6792
0,2,0,0,0,,,0.0,0,0,informational,4474
1,7,1,0,0,0.5,,0.0,0,0,informational,4474
2,3,1,1,102,1.0,1.0,5.0,5,5,bogo,4474
3,8,1,1,21,1.0,1.0,5.0,5,5,bogo,4474
0,7,1,0,0,0.0,,0.0,0,0,informational,6794
1,8,1,1,18,1.0,1.0,5.0,5,5,bogo,6794
0,5,1,1,22,1.0,1.0,6.0,3,7,discount,6795
1,2,0,0,0,,,0.0,0,0,informational,6795
2,7,1,0,6,1.0,,0.0,0,0,informational,6795
3,8,1,0,4,1.0,,0.0,5,5,bogo,6795
0,4,1,0,10,1.0,,0.0,5,20,discount,6796
1,5,1,1,8,1.0,1.0,3.0,3,7,discount,6796
0,9,1,1,0,1.0,0.0,2.0,2,10,discount,6798
1,2,0,0,0,,,0.0,0,0,informational,6798
2,6,1,1,165,1.0,0.0,4.0,2,10,discount,6798
0,2,1,0,0,1.0,,0.0,0,0,informational,3917
1,1,1,1,23,1.0,1.0,10.0,10,10,bogo,3917
2,3,1,0,0,1.0,,0.0,5,5,bogo,3917
3,6,1,1,57,1.0,1.0,2.0,2,10,discount,3917
0,4,1,1,41,1.0,1.0,5.0,5,20,discount,6800
1,9,1,1,53,1.0,0.0,2.0,2,10,discount,6800
2,1,1,0,0,1.0,,0.0,10,10,bogo,6800
3,7,0,0,0,,,0.0,0,0,informational,6800
4,0,1,1,37,1.0,1.0,10.0,10,10,bogo,6800
0,4,1,1,31,1.0,0.0,5.0,5,20,discount,6801
1,7,1,0,0,1.0,,0.0,0,0,informational,6801
2,3,1,1,29,1.0,1.0,5.0,5,5,bogo,6801
3,6,1,0,6,1.0,,0.0,2,10,discount,6801
0,5,1,1,147,1.0,1.0,3.0,3,7,discount,6803
1,2,0,0,0,,,0.0,0,0,informational,6803
2,1,1,0,5,1.0,,0.0,10,10,bogo,6803
3,7,1,0,3,1.0,,0.0,0,0,informational,6803
4,3,0,1,0,,0.0,5.0,5,5,bogo,6803
5,6,1,1,26,1.0,1.0,2.0,2,10,discount,6803
0,9,0,0,0,,,0.0,2,10,discount,6804
1,1,1,0,12,1.0,,0.0,10,10,bogo,6804
2,8,1,0,0,1.0,,0.0,5,5,bogo,6804
0,4,0,1,0,,0.0,5.0,5,20,discount,6933
1,5,1,1,0,1.0,0.0,3.0,3,7,discount,6933
2,7,1,0,13,1.0,,0.0,0,0,informational,6933
0,4,0,1,0,,0.0,5.0,5,20,discount,6808
1,9,1,1,61,1.0,1.0,2.0,2,10,discount,6808
2,1,1,1,53,1.0,1.0,10.0,10,10,bogo,6808
3,7,1,0,0,0.0,,0.0,0,0,informational,6808
4,8,1,1,10,1.0,0.0,5.0,5,5,bogo,6808
0,4,0,1,0,,0.0,5.0,5,20,discount,6810
1,1,1,1,33,1.0,0.0,10.0,10,10,bogo,6810
2,7,1,0,80,1.0,,0.0,0,0,informational,6810
3,0,1,1,102,1.0,1.0,10.0,10,10,bogo,6810
4,8,1,1,48,1.0,0.0,5.0,5,5,bogo,6810
5,6,1,1,73,1.0,1.0,2.0,2,10,discount,6810
0,4,1,1,84,1.0,1.0,5.0,5,20,discount,6947
1,1,1,1,73,1.0,1.0,20.0,10,10,bogo,6947
2,7,1,0,28,1.0,,0.0,0,0,informational,6947
3,0,1,1,0,1.0,0.0,10.0,10,10,bogo,6947
0,5,1,1,39,1.0,0.0,3.0,3,7,discount,6812
1,2,0,0,0,,,0.0,0,0,informational,6812
2,7,1,0,14,1.0,,0.0,0,0,informational,6812
3,3,1,1,56,1.0,1.0,5.0,5,5,bogo,6812
4,0,1,1,48,1.0,1.0,10.0,10,10,bogo,6812
5,8,1,0,0,1.0,,0.0,5,5,bogo,6812
0,7,1,0,25,1.0,,0.0,0,0,informational,6813
1,0,1,1,18,1.0,1.0,10.0,10,10,bogo,6813
2,8,1,1,25,1.0,1.0,5.0,5,5,bogo,6813
0,1,1,0,0,1.0,,0.0,10,10,bogo,6815
1,3,0,0,0,,,0.0,5,5,bogo,6815
2,0,1,0,2,1.0,,0.0,10,10,bogo,6815
3,6,1,0,0,1.0,,0.0,2,10,discount,6815
0,2,1,0,0,1.0,,0.0,0,0,informational,6816
1,1,1,0,0,1.0,,0.0,10,10,bogo,6816
2,3,1,0,0,1.0,,0.0,5,5,bogo,6816
0,4,0,0,0,,,0.0,5,20,discount,6784
1,2,1,0,0,0.0,,0.0,0,0,informational,6784
2,3,1,0,17,1.0,,0.0,5,5,bogo,6784
3,6,1,1,11,1.0,1.0,2.0,2,10,discount,6784
0,4,1,0,0,1.0,,0.0,5,20,discount,6818
1,5,1,1,52,1.0,0.0,3.0,3,7,discount,6818
2,7,1,0,0,0.0,,0.0,0,0,informational,6818
3,3,1,1,53,1.0,0.0,5.0,5,5,bogo,6818
0,7,1,0,0,0.0,,0.0,0,0,informational,6820
1,3,1,0,2,1.0,,0.0,5,5,bogo,6820
2,0,1,0,6,1.0,,0.0,10,10,bogo,6820
3,6,1,0,7,1.0,,0.0,2,10,discount,6820
0,2,1,0,28,1.0,,0.0,0,0,informational,6821
1,1,1,1,37,1.0,1.0,10.0,10,10,bogo,6821
2,7,1,0,57,1.0,,0.0,0,0,informational,6821
3,3,1,1,19,1.0,1.0,5.0,5,5,bogo,6821
