,offer_id_rec,viewed_rate,completed_rate,tra_offer_infl,valid_view_rate,completed_after_view_rate,reward_won,offer_reward,offer_difficulty,offer_type,user_id
0,4,1,1,20,1.0,0.0,5.0,5,20,discount,13721
1,9,1,1,0,1.0,0.0,2.0,2,10,discount,13721
2,2,1,0,17,1.0,,0.0,0,0,informational,13721
3,8,1,1,50,1.0,1.0,5.0,5,5,bogo,13721
0,5,1,1,7,1.0,1.0,3.0,3,7,discount,9623
1,0,1,0,7,1.0,,0.0,10,10,bogo,9623
2,6,1,1,11,1.0,1.0,2.0,2,10,discount,9623
0,4,0,0,0,,,0.0,5,20,discount,8915
1,9,0,0,0,,,0.0,2,10,discount,8915
2,7,1,0,0,1.0,,0.0,0,0,informational,8915
3,3,1,0,0,1.0,,0.0,5,5,bogo,8915
0,5,1,1,68,1.0,1.0,3.0,3,7,discount,12831
1,2,0,0,0,,,0.0,0,0,informational,12831
2,1,1,1,27,1.0,1.0,10.0,10,10,bogo,12831
3,3,1,1,32,1.0,1.0,5.0,5,5,bogo,12831
4,0,0,0,0,,,0.0,10,10,bogo,12831
0,2,1,0,0,1.0,,0.0,0,0,informational,11367
0,9,1,1,0,1.0,0.0,2.0,2,10,discount,9920
1,7,1,0,42,1.0,,0.0,0,0,informational,9920
2,3,1,1,101,1.0,1.0,5.0,5,5,bogo,9920
3,8,1,1,19,1.0,0.0,5.0,5,5,bogo,9920
4,6,1,1,65,1.0,0.0,2.0,2,10,discount,9920
0,9,0,0,0,,,0.0,2,10,discount,10558
1,2,0,0,0,,,0.0,0,0,informational,10558
2,1,1,0,0,1.0,,0.0,10,10,bogo,10558
3,3,0,0,0,,,0.0,5,5,bogo,10558
4,8,1,0,0,1.0,,0.0,5,5,bogo,10558
0,5,1,1,38,1.0,1.0,3.0,3,7,discount,10267
1,7,1,0,12,1.0,,0.0,0,0,informational,10267
2,3,1,1,50,1.0,1.0,5.0,5,5,bogo,10267
3,0,1,1,30,1.0,1.0,10.0,10,10,bogo,10267
4,8,1,1,16,1.0,0.0,5.0,5,5,bogo,10267
0,2,1,0,7,1.0,,0.0,0,0,informational,10447
1,1,1,0,10,1.0,,0.0,10,10,bogo,10447
2,0,1,0,40,1.0,,0.0,10,10,bogo,10447
0,5,1,1,62,1.0,1.0,6.0,3,7,discount,10661
1,2,1,0,0,0.0,,0.0,0,0,informational,10661
2,3,0,1,0,,0.0,5.0,5,5,bogo,10661
3,0,1,1,490,1.0,1.0,20.0,10,10,bogo,10661
0,4,0,0,0,,,0.0,5,20,discount,9864
1,5,1,1,22,1.0,1.0,3.0,3,7,discount,9864
2,2,1,0,8,1.0,,0.0,0,0,informational,9864
0,5,1,0,0,1.0,,0.0,3,7,discount,1546
1,9,1,0,0,0.0,,0.0,2,10,discount,1546
2,1,1,0,5,1.0,,0.0,10,10,bogo,1546
3,6,0,0,0,,,0.0,2,10,discount,1546
0,4,1,1,20,1.0,0.5,10.0,5,20,discount,15369
1,5,1,1,23,1.0,1.0,3.0,3,7,discount,15369
2,9,1,0,0,1.0,,0.0,2,10,discount,15369
0,5,1,1,44,1.0,1.0,3.0,3,7,discount,9704
1,9,1,1,16,1.0,1.0,2.0,2,10,discount,9704
2,7,1,0,0,0.0,,0.0,0,0,informational,9704
3,3,1,1,0,1.0,0.0,5.0,5,5,bogo,9704
0,4,1,0,13,1.0,,0.0,5,20,discount,11217
1,7,1,0,11,1.0,,0.0,0,0,informational,11217
2,8,1,0,3,1.0,,0.0,5,5,bogo,11217
0,4,0,1,0,,0.0,5.0,5,20,discount,12099
1,5,1,1,33,1.0,1.0,3.0,3,7,discount,12099
2,2,0,0,0,,,0.0,0,0,informational,12099
3,1,0,0,0,,,0.0,10,10,bogo,12099
4,8,1,0,0,1.0,,0.0,5,5,bogo,12099
0,4,0,1,0,,0.0,5.0,5,20,discount,10070
1,1,1,0,10,1.0,,0.0,10,10,bogo,10070
2,0,1,0,21,1.0,,0.0,10,10,bogo,10070
3,6,1,1,42,1.0,1.0,4.0,2,10,discount,10070
0,2,0,0,0,,,0.0,0,0,informational,11238
1,1,1,0,2,1.0,,0.0,10,10,bogo,11238
2,8,1,0,2,1.0,,0.0,5,5,bogo,11238
3,6,1,0,3,1.0,,0.0,2,10,discount,11238
0,4,0,0,0,,,0.0,5,20,discount,10856
1,1,0,0,0,,,0.0,10,10,bogo,10856
2,3,0,0,0,,,0.0,5,5,bogo,10856
3,8,1,0,0,1.0,,0.0,5,5,bogo,10856
4,6,1,0,3,1.0,,0.0,2,10,discount,10856
0,8,1,1,24,1.0,1.0,5.0,5,5,bogo,10390
1,6,1,1,162,1.0,0.75,8.0,2,10,discount,10390
0,1,1,1,31,1.0,1.0,10.0,10,10,bogo,12305
1,7,1,0,17,1.0,,0.0,0,0,informational,12305
2,3,0,1,0,,0.0,5.0,5,5,bogo,12305
3,8,1,1,0,1.0,0.0,5.0,5,5,bogo,12305
0,2,1,0,10,1.0,,0.0,0,0,informational,11002
1,7,1,0,0,1.0,,0.0,0,0,informational,11002
2,3,1,0,0,1.0,,0.0,5,5,bogo,11002
3,0,1,1,45,1.0,1.0,10.0,10,10,bogo,11002
0,5,0,1,0,,0.0,3.0,3,7,discount,6745
1,3,0,1,0,,0.0,5.0,5,5,bogo,6745
2,0,1,1,31,1.0,0.0,10.0,10,10,bogo,6745
3,8,1,1,0,1.0,0.0,5.0,5,5,bogo,6745
4,6,1,0,0,1.0,,0.0,2,10,discount,6745
0,4,1,1,11,1.0,1.0,5.0,5,20,discount,11232
1,9,1,1,16,1.0,1.0,2.0,2,10,discount,11232
2,2,1,0,0,1.0,,0.0,0,0,informational,11232
3,3,1,1,3,1.0,0.0,5.0,5,5,bogo,11232
4,8,1,0,4,1.0,,0.0,5,5,bogo,11232
0,4,0,1,0,,0.0,5.0,5,20,discount,11437
1,5,1,1,26,1.0,1.0,3.0,3,7,discount,11437
2,9,0,1,0,,0.0,2.0,2,10,discount,11437
3,3,0,1,0,,0.0,5.0,5,5,bogo,11437
0,9,0,1,0,,0.0,2.0,2,10,discount,12760
1,2,1,0,0,1.0,,0.0,0,0,informational,12760
2,1,1,1,59,1.0,1.0,10.0,10,10,bogo,12760
3,3,0,1,0,,0.0,5.0,5,5,bogo,12760
4,0,1,1,48,1.0,0.0,10.0,10,10,bogo,12760
0,2,1,0,0,1.0,,0.0,0,0,informational,12988
1,1,1,1,0,1.0,0.0,10.0,10,10,bogo,12988
2,6,1,1,31,1.0,1.0,2.0,2,10,discount,12988
0,7,1,0,1,1.0,,0.0,0,0,informational,9822
1,3,0,0,0,,,0.0,5,5,bogo,9822
0,2,1,0,31,1.0,,0.0,0,0,informational,10251
1,7,1,0,83,0.6666666666666666,,0.0,0,0,informational,10251
2,0,1,1,88,1.0,0.0,10.0,10,10,bogo,10251
3,8,1,1,46,1.0,1.0,5.0,5,5,bogo,10251
0,9,0,0,0,,,0.0,2,10,discount,12758
1,1,1,1,32,1.0,1.0,10.0,10,10,bogo,12758
2,6,1,0,0,1.0,,0.0,2,10,discount,12758
0,5,1,0,0,1.0,,0.0,3,7,discount,13573
1,9,1,0,0,1.0,,0.0,2,10,discount,13573
2,1,1,0,0,1.0,,0.0,10,10,bogo,13573
3,7,1,0,0,1.0,,0.0,0,0,informational,13573
4,8,1,0,0,1.0,,0.0,5,5,bogo,13573
0,4,0,1,0,,0.0,5.0,5,20,discount,11732
1,9,0,1,0,,0.0,2.0,2,10,discount,11732
2,7,1,0,0,1.0,,0.0,0,0,informational,11732
3,6,1,1,276,1.0,1.0,4.0,2,10,discount,11732
0,5,1,0,0,1.0,,0.0,3,7,discount,13618
1,3,1,0,0,1.0,,0.0,5,5,bogo,13618
2,0,1,0,0,1.0,,0.0,10,10,bogo,13618
3,8,1,0,0,1.0,,0.0,5,5,bogo,13618
0,4,0,0,0,,,0.0,5,20,discount,12016
1,2,0,0,0,,,0.0,0,0,informational,12016
2,3,0,0,0,,,0.0,5,5,bogo,12016
3,8,1,0,4,1.0,,0.0,5,5,bogo,12016
0,4,0,0,0,,,0.0,5,20,discount,13704
1,9,0,0,0,,,0.0,2,10,discount,13704
2,7,0,0,0,,,0.0,0,0,informational,13704
0,5,1,1,22,1.0,1.0,3.0,3,7,discount,13519
1,2,0,0,0,,,0.0,0,0,informational,13519
2,7,1,0,0,1.0,,0.0,0,0,informational,13519
3,0,1,1,120,1.0,0.5,20.0,10,10,bogo,13519
4,8,1,1,19,1.0,1.0,5.0,5,5,bogo,13519
0,5,1,1,98,1.0,1.0,6.0,3,7,discount,10405
1,1,1,1,47,1.0,0.5,40.0,10,10,bogo,10405
2,7,0,0,0,,,0.0,0,0,informational,10405
0,4,1,0,0,1.0,,0.0,5,20,discount,13349
1,7,0,0,0,,,0.0,0,0,informational,13349
2,3,1,0,0,1.0,,0.0,5,5,bogo,13349
3,0,1,0,0,1.0,,0.0,10,10,bogo,13349
4,8,1,0,0,1.0,,0.0,5,5,bogo,13349
0,5,1,1,24,1.0,1.0,3.0,3,7,discount,13186
1,9,1,1,26,1.0,1.0,2.0,2,10,discount,13186
2,2,1,0,8,1.0,,0.0,0,0,informational,13186
3,7,1,0,0,1.0,,0.0,0,0,informational,13186
4,6,1,1,27,1.0,1.0,2.0,2,10,discount,13186
0,5,1,1,7,1.0,1.0,3.0,3,7,discount,9657
1,0,1,0,31,1.0,,0.0,10,10,bogo,9657
2,8,1,1,9,1.0,1.0,5.0,5,5,bogo,9657
3,6,1,0,1,1.0,,0.0,2,10,discount,9657
0,4,0,0,0,,,0.0,5,20,discount,15760
1,5,1,1,26,1.0,1.0,6.0,3,7,discount,15760
2,1,1,0,9,1.0,,0.0,10,10,bogo,15760
3,7,1,0,1,1.0,,0.0,0,0,informational,15760
4,6,1,1,20,1.0,1.0,2.0,2,10,discount,15760
0,2,1,0,0,1.0,,0.0,0,0,informational,12732
1,7,0,0,0,,,0.0,0,0,informational,12732
2,8,1,0,0,1.0,,0.0,5,5,bogo,12732
0,5,1,0,3,1.0,,0.0,3,7,discount,9695
1,2,1,0,2,1.0,,0.0,0,0,informational,9695
2,1,1,0,4,1.0,,0.0,10,10,bogo,9695
3,0,1,0,7,1.0,,0.0,10,10,bogo,9695
0,4,1,0,0,1.0,,0.0,5,20,discount,10446
1,2,1,0,0,1.0,,0.0,0,0,informational,10446
2,1,1,0,0,1.0,,0.0,10,10,bogo,10446
3,7,0,0,0,,,0.0,0,0,informational,10446
0,5,1,1,10,1.0,1.0,3.0,3,7,discount,9732
1,2,1,0,1,1.0,,0.0,0,0,informational,9732
2,1,1,0,1,1.0,,0.0,10,10,bogo,9732
3,3,1,1,11,1.0,0.0,5.0,5,5,bogo,9732
4,8,1,0,8,1.0,,0.0,5,5,bogo,9732
0,5,1,0,0,1.0,,0.0,3,7,discount,13376
1,9,0,0,0,,,0.0,2,10,discount,13376
2,7,1,0,0,1.0,,0.0,0,0,informational,13376
3,8,1,0,0,1.0,,0.0,5,5,bogo,13376
0,5,1,0,0,1.0,,0.0,3,7,discount,13027
1,3,1,0,0,1.0,,0.0,5,5,bogo,13027
2,6,1,0,9,1.0,,0.0,2,10,discount,13027
0,2,1,0,0,1.0,,0.0,0,0,informational,11469
1,7,1,0,22,1.0,,0.0,0,0,informational,11469
2,3,1,1,17,1.0,1.0,5.0,5,5,bogo,11469
3,0,0,1,0,,0.0,10.0,10,10,bogo,11469
4,8,1,0,0,1.0,,0.0,5,5,bogo,11469
0,5,1,1,79,1.0,0.5,6.0,3,7,discount,592
1,3,1,1,32,1.0,0.0,5.0,5,5,bogo,592
2,0,1,1,44,1.0,1.0,10.0,10,10,bogo,592
3,8,1,1,17,1.0,1.0,5.0,5,5,bogo,592
0,1,1,0,2,1.0,,0.0,10,10,bogo,10221
1,3,1,0,25,1.0,,0.0,5,5,bogo,10221
2,0,1,0,7,1.0,,0.0,10,10,bogo,10221
3,8,1,0,7,1.0,,0.0,5,5,bogo,10221
4,6,1,0,8,1.0,,0.0,2,10,discount,10221
0,4,1,1,64,1.0,1.0,5.0,5,20,discount,13626
1,5,1,1,67,1.0,0.0,3.0,3,7,discount,13626
2,9,1,1,73,1.0,1.0,2.0,2,10,discount,13626
3,0,1,1,36,1.0,1.0,10.0,10,10,bogo,13626
4,8,1,1,73,1.0,1.0,5.0,5,5,bogo,13626
0,1,1,1,65,1.0,1.0,10.0,10,10,bogo,9759
1,3,0,1,0,,0.0,5.0,5,5,bogo,9759
2,0,1,1,49,1.0,0.0,10.0,10,10,bogo,9759
3,8,1,1,53,1.0,0.0,5.0,5,5,bogo,9759
0,4,0,1,0,,0.0,5.0,5,20,discount,11993
1,1,1,1,177,1.0,1.0,20.0,10,10,bogo,11993
2,7,1,0,0,1.0,,0.0,0,0,informational,11993
3,8,1,0,0,1.0,,0.0,5,5,bogo,11993
0,4,0,0,0,,,0.0,5,20,discount,10151
1,5,1,0,0,1.0,,0.0,3,7,discount,10151
2,9,0,0,0,,,0.0,2,10,discount,10151
3,7,1,0,3,1.0,,0.0,0,0,informational,10151
4,6,1,0,6,1.0,,0.0,2,10,discount,10151
0,5,1,1,20,1.0,1.0,3.0,3,7,discount,12178
1,2,1,0,20,1.0,,0.0,0,0,informational,12178
2,6,0,1,0,,0.0,2.0,2,10,discount,12178
0,3,1,1,14,1.0,1.0,5.0,5,5,bogo,11427
1,6,1,1,200,0.75,0.75,8.0,2,10,discount,11427
0,5,1,1,59,1.0,0.0,3.0,3,7,discount,10281
1,1,1,1,39,1.0,1.0,10.0,10,10,bogo,10281
2,7,1,0,62,1.0,,0.0,0,0,informational,10281
3,0,1,1,0,1.0,0.0,10.0,10,10,bogo,10281
0,4,1,0,0,1.0,,0.0,5,20,discount,11664
1,3,1,0,0,1.0,,0.0,5,5,bogo,11664
0,2,0,0,0,,,0.0,0,0,informational,10311
1,1,0,0,0,,,0.0,10,10,bogo,10311
2,3,0,1,0,,0.0,5.0,5,5,bogo,10311
3,0,1,0,6,1.0,,0.0,10,10,bogo,10311
4,6,1,0,0,1.0,,0.0,2,10,discount,10311
0,5,1,1,108,1.0,0.0,6.0,3,7,discount,12231
1,2,0,0,0,,,0.0,0,0,informational,12231
2,7,1,0,1,1.0,,0.0,0,0,informational,12231
3,0,1,1,83,1.0,1.0,10.0,10,10,bogo,12231
4,8,1,1,35,1.0,0.0,5.0,5,5,bogo,12231
0,5,1,1,20,1.0,1.0,3.0,3,7,discount,12418
1,2,1,0,0,1.0,,0.0,0,0,informational,12418
2,3,1,1,14,1.0,1.0,5.0,5,5,bogo,12418
3,0,1,1,33,1.0,1.0,10.0,10,10,bogo,12418
0,2,1,0,0,1.0,,0.0,0,0,informational,12707
1,3,1,1,9,1.0,1.0,5.0,5,5,bogo,12707
2,8,1,0,0,1.0,,0.0,5,5,bogo,12707
3,6,1,1,48,1.0,1.0,2.0,2,10,discount,12707
0,2,1,0,0,0.0,,0.0,0,0,informational,9939
1,3,1,0,6,1.0,,0.0,5,5,bogo,9939
2,0,1,0,3,1.0,,0.0,10,10,bogo,9939
3,8,1,0,3,1.0,,0.0,5,5,bogo,9939
0,5,1,1,129,1.0,1.0,3.0,3,7,discount,12544
1,2,1,0,0,1.0,,0.0,0,0,informational,12544
2,1,1,1,85,1.0,1.0,10.0,10,10,bogo,12544
3,0,1,1,115,1.0,1.0,10.0,10,10,bogo,12544
0,5,1,1,7,1.0,1.0,3.0,3,7,discount,13490
1,3,0,0,0,,,0.0,5,5,bogo,13490
2,6,1,1,10,1.0,1.0,2.0,2,10,discount,13490
0,5,1,1,124,1.0,1.0,3.0,3,7,discount,9358
1,9,1,1,21,1.0,1.0,2.0,2,10,discount,9358
2,1,1,1,85,1.0,1.0,10.0,10,10,bogo,9358
0,1,1,1,10,1.0,1.0,10.0,10,10,bogo,10176
1,3,0,1,0,,0.0,5.0,5,5,bogo,10176
2,0,1,0,4,1.0,,0.0,10,10,bogo,10176
3,6,1,0,13,1.0,,0.0,2,10,discount,10176
0,5,1,1,63,1.0,1.0,3.0,3,7,discount,10898
1,9,1,1,63,1.0,0.0,2.0,2,10,discount,10898
2,1,1,0,0,1.0,,0.0,10,10,bogo,10898
3,7,1,0,26,1.0,,0.0,0,0,informational,10898
0,5,1,1,8,1.0,1.0,3.0,3,7,discount,8334
1,0,1,0,0,1.0,,0.0,10,10,bogo,8334
2,8,1,0,0,1.0,,0.0,5,5,bogo,8334
0,5,1,1,11,1.0,1.0,3.0,3,7,discount,10953
1,1,1,0,7,1.0,,0.0,10,10,bogo,10953
2,7,1,0,0,1.0,,0.0,0,0,informational,10953
3,3,0,0,0,,,0.0,5,5,bogo,10953
0,4,1,0,0,1.0,,0.0,5,20,discount,10455
1,2,1,0,0,1.0,,0.0,0,0,informational,10455
2,0,0,0,0,,,0.0,10,10,bogo,10455
3,8,1,0,0,1.0,,0.0,5,5,bogo,10455
4,6,1,0,2,1.0,,0.0,2,10,discount,10455
0,1,1,0,0,1.0,,0.0,10,10,bogo,14831
1,7,1,0,32,1.0,,0.0,0,0,informational,14831
2,3,0,0,0,,,0.0,5,5,bogo,14831
3,0,1,1,25,1.0,0.0,10.0,10,10,bogo,14831
0,4,0,1,0,,0.0,5.0,5,20,discount,9949
1,2,0,0,0,,,0.0,0,0,informational,9949
2,3,0,1,0,,0.0,5.0,5,5,bogo,9949
3,8,1,1,13,1.0,0.0,5.0,5,5,bogo,9949
4,6,1,1,212,1.0,0.0,4.0,2,10,discount,9949
0,5,1,1,6,1.0,1.0,3.0,3,7,discount,10064
1,1,1,0,0,1.0,,0.0,10,10,bogo,10064
2,6,1,1,18,1.0,1.0,2.0,2,10,discount,10064
0,9,1,1,70,1.0,0.5,4.0,2,10,discount,8873
1,7,1,0,12,1.0,,0.0,0,0,informational,8873
2,8,1,1,0,1.0,0.0,5.0,5,5,bogo,8873
3,6,1,1,43,1.0,1.0,2.0,2,10,discount,8873
0,2,1,0,0,1.0,,0.0,0,0,informational,7117
1,7,1,0,0,1.0,,0.0,0,0,informational,7117
2,0,1,0,0,1.0,,0.0,10,10,bogo,7117
3,8,0,0,0,,,0.0,5,5,bogo,7117
0,5,1,0,0,1.0,,0.0,3,7,discount,11983
1,2,0,0,0,,,0.0,0,0,informational,11983
2,7,0,0,0,,,0.0,0,0,informational,11983
0,4,1,0,0,1.0,,0.0,5,20,discount,13252
1,9,0,0,0,,,0.0,2,10,discount,13252
2,2,0,0,0,,,0.0,0,0,informational,13252
3,0,1,0,5,1.0,,0.0,10,10,bogo,13252
4,6,1,0,0,1.0,,0.0,2,10,discount,13252
0,5,1,1,11,1.0,1.0,3.0,3,7,discount,13185
1,9,0,0,0,,,0.0,2,10,discount,13185
2,2,1,0,0,1.0,,0.0,0,0,informational,13185
3,1,1,0,7,1.0,,0.0,10,10,bogo,13185
4,6,1,1,36,1.0,1.0,4.0,2,10,discount,13185
0,1,1,0,1,1.0,,0.0,10,10,bogo,10719
0,5,1,1,97,1.0,0.5,6.0,3,7,discount,12453
1,2,0,0,0,,,0.0,0,0,informational,12453
2,6,1,1,70,1.0,0.0,2.0,2,10,discount,12453
0,4,0,1,0,,0.0,5.0,5,20,discount,11266
1,2,1,0,30,1.0,,0.0,0,0,informational,11266
2,8,1,1,23,1.0,0.0,5.0,5,5,bogo,11266
0,4,1,1,109,1.0,1.0,5.0,5,20,discount,10000
1,2,1,0,0,1.0,,0.0,0,0,informational,10000
2,0,1,1,58,1.0,1.0,10.0,10,10,bogo,10000
3,6,1,1,225,1.0,1.0,4.0,2,10,discount,10000
0,5,1,0,0,1.0,,0.0,3,7,discount,10778
1,2,0,0,0,,,0.0,0,0,informational,10778
2,7,1,0,0,1.0,,0.0,0,0,informational,10778
0,4,0,0,0,,,0.0,5,20,discount,10080
1,5,1,1,28,1.0,1.0,3.0,3,7,discount,10080
2,2,1,0,0,1.0,,0.0,0,0,informational,10080
3,1,1,1,27,1.0,1.0,10.0,10,10,bogo,10080
4,3,0,0,0,,,0.0,5,5,bogo,10080
5,0,1,1,28,1.0,1.0,10.0,10,10,bogo,10080
0,9,1,0,0,1.0,,0.0,2,10,discount,11288
1,1,1,0,0,1.0,,0.0,10,10,bogo,11288
2,6,1,0,0,1.0,,0.0,2,10,discount,11288
0,9,1,1,0,1.0,0.0,2.0,2,10,discount,13306
1,1,1,1,39,1.0,1.0,10.0,10,10,bogo,13306
2,7,1,0,0,0.0,,0.0,0,0,informational,13306
3,3,1,1,56,1.0,1.0,10.0,5,5,bogo,13306
0,2,0,0,0,,,0.0,0,0,informational,12682
1,7,1,0,3,1.0,,0.0,0,0,informational,12682
2,3,0,0,0,,,0.0,5,5,bogo,12682
3,0,1,0,3,1.0,,0.0,10,10,bogo,12682
4,6,1,0,3,1.0,,0.0,2,10,discount,12682
0,4,1,1,66,1.0,1.0,5.0,5,20,discount,13499
1,1,1,1,27,1.0,1.0,10.0,10,10,bogo,13499
2,3,1,1,24,1.0,1.0,5.0,5,5,bogo,13499
3,8,1,1,53,1.0,1.0,5.0,5,5,bogo,13499
0,4,0,0,0,,,0.0,5,20,discount,4284
1,9,0,1,0,,0.0,2.0,2,10,discount,4284
2,3,0,0,0,,,0.0,5,5,bogo,4284
3,0,1,0,14,1.0,,0.0,10,10,bogo,4284
0,4,1,0,0,1.0,,0.0,5,20,discount,10248
1,0,1,0,0,1.0,,0.0,10,10,bogo,10248
2,8,1,0,0,1.0,,0.0,5,5,bogo,10248
0,9,1,1,54,1.0,0.5,4.0,2,10,discount,10707
1,2,0,0,0,,,0.0,0,0,informational,10707
2,3,1,1,59,1.0,1.0,5.0,5,5,bogo,10707
0,3,1,1,18,1.0,1.0,5.0,5,5,bogo,13569
1,6,1,0,6,1.0,,0.0,2,10,discount,13569
0,5,1,0,2,1.0,,0.0,3,7,discount,11089
1,2,0,0,0,,,0.0,0,0,informational,11089
2,1,1,0,4,1.0,,0.0,10,10,bogo,11089
3,7,1,0,0,1.0,,0.0,0,0,informational,11089
4,6,1,0,6,1.0,,0.0,2,10,discount,11089
0,4,0,0,0,,,0.0,5,20,discount,9921
1,7,1,0,43,1.0,,0.0,0,0,informational,9921
2,3,0,1,0,,0.0,5.0,5,5,bogo,9921
3,8,1,1,104,1.0,0.5,10.0,5,5,bogo,9921
0,4,1,0,0,1.0,,0.0,5,20,discount,7560
1,1,1,0,0,1.0,,0.0,10,10,bogo,7560
2,7,1,0,0,1.0,,0.0,0,0,informational,7560
3,3,1,0,1,1.0,,0.0,5,5,bogo,7560
0,4,0,0,0,,,0.0,5,20,discount,9624
1,9,0,0,0,,,0.0,2,10,discount,9624
2,2,1,0,0,0.0,,0.0,0,0,informational,9624
3,1,1,0,7,1.0,,0.0,10,10,bogo,9624
4,7,1,0,8,1.0,,0.0,0,0,informational,9624
5,0,1,0,6,1.0,,0.0,10,10,bogo,9624
0,4,0,1,0,,0.0,5.0,5,20,discount,11608
1,5,1,1,62,1.0,1.0,3.0,3,7,discount,11608
2,7,0,0,0,,,0.0,0,0,informational,11608
3,8,1,1,36,1.0,1.0,5.0,5,5,bogo,11608
4,6,1,1,131,1.0,0.5,4.0,2,10,discount,11608
0,7,1,0,0,0.0,,0.0,0,0,informational,13183
1,0,0,0,0,,,0.0,10,10,bogo,13183
2,8,1,1,40,1.0,0.0,5.0,5,5,bogo,13183
0,4,1,0,0,1.0,,0.0,5,20,discount,13337
1,2,1,0,0,1.0,,0.0,0,0,informational,13337
2,1,1,0,3,1.0,,0.0,10,10,bogo,13337
3,0,1,0,0,1.0,,0.0,10,10,bogo,13337
0,9,0,1,0,,0.0,2.0,2,10,discount,11522
1,2,0,0,0,,,0.0,0,0,informational,11522
2,1,1,1,57,1.0,1.0,10.0,10,10,bogo,11522
3,7,1,0,17,1.0,,0.0,0,0,informational,11522
4,0,1,0,17,1.0,,0.0,10,10,bogo,11522
5,8,1,0,0,1.0,,0.0,5,5,bogo,11522
0,7,1,0,0,1.0,,0.0,0,0,informational,12728
1,0,1,1,23,0.5,0.5,20.0,10,10,bogo,12728
2,6,1,0,0,1.0,,0.0,2,10,discount,12728
0,5,1,1,111,1.0,1.0,6.0,3,7,discount,11992
1,3,0,1,0,,0.0,5.0,5,5,bogo,11992
2,0,1,1,47,1.0,1.0,10.0,10,10,bogo,11992
0,4,0,0,0,,,0.0,5,20,discount,7492
1,7,1,0,4,1.0,,0.0,0,0,informational,7492
2,3,0,0,0,,,0.0,5,5,bogo,7492
3,6,1,1,9,1.0,1.0,2.0,2,10,discount,7492
0,4,1,0,18,1.0,,0.0,5,20,discount,15314
1,9,1,1,158,0.6,0.4,10.0,2,10,discount,15314
2,3,1,1,53,1.0,1.0,5.0,5,5,bogo,15314
0,4,1,1,37,1.0,1.0,5.0,5,20,discount,5717
1,3,1,1,147,1.0,0.5,10.0,5,5,bogo,5717
2,0,1,1,862,1.0,1.0,10.0,10,10,bogo,5717
0,2,0,0,0,,,0.0,0,0,informational,11699
1,1,1,1,20,1.0,1.0,10.0,10,10,bogo,11699
2,8,1,1,22,1.0,1.0,5.0,5,5,bogo,11699
0,2,1,0,20,1.0,,0.0,0,0,informational,10812
1,1,1,1,59,1.0,1.0,20.0,10,10,bogo,10812
2,8,1,1,99,1.0,1.0,10.0,5,5,bogo,10812
3,6,1,1,76,1.0,1.0,2.0,2,10,discount,10812
0,5,1,1,142,1.0,0.5,6.0,3,7,discount,12995
1,2,1,0,41,1.0,,0.0,0,0,informational,12995
2,7,1,0,17,1.0,,0.0,0,0,informational,12995
3,0,0,1,0,,0.0,10.0,10,10,bogo,12995
4,8,1,1,32,1.0,1.0,5.0,5,5,bogo,12995
0,9,1,1,22,1.0,1.0,2.0,2,10,discount,12221
1,2,0,0,0,,,0.0,0,0,informational,12221
2,1,1,1,22,1.0,1.0,10.0,10,10,bogo,12221
3,7,1,0,0,0.0,,0.0,0,0,informational,12221
4,3,0,0,0,,,0.0,5,5,bogo,12221
0,4,0,0,0,,,0.0,5,20,discount,12949
1,2,0,0,0,,,0.0,0,0,informational,12949
2,3,0,0,0,,,0.0,5,5,bogo,12949
3,0,1,0,17,1.0,,0.0,10,10,bogo,12949
0,5,1,1,45,1.0,1.0,3.0,3,7,discount,13294
1,3,1,1,16,1.0,0.0,5.0,5,5,bogo,13294
2,8,1,1,63,1.0,1.0,10.0,5,5,bogo,13294
0,2,0,0,0,,,0.0,0,0,informational,12947
1,0,1,0,11,1.0,,0.0,10,10,bogo,12947
2,6,1,1,17,1.0,1.0,2.0,2,10,discount,12947
0,9,0,1,0,,0.0,2.0,2,10,discount,3938
1,2,0,0,0,,,0.0,0,0,informational,3938
2,7,0,0,0,,,0.0,0,0,informational,3938
3,3,0,1,0,,0.0,5.0,5,5,bogo,3938
4,0,1,1,68,1.0,0.0,10.0,10,10,bogo,3938
0,9,0,0,0,,,0.0,2,10,discount,12985
1,2,0,0,0,,,0.0,0,0,informational,12985
2,7,1,0,0,1.0,,0.0,0,0,informational,12985
3,0,1,0,0,1.0,,0.0,10,10,bogo,12985
4,6,1,0,2,1.0,,0.0,2,10,discount,12985
0,5,1,1,26,1.0,1.0,3.0,3,7,discount,6445
1,2,0,0,0,,,0.0,0,0,informational,6445
2,1,1,1,17,1.0,1.0,10.0,10,10,bogo,6445
3,3,0,1,0,,0.0,5.0,5,5,bogo,6445
4,0,1,1,0,1.0,0.0,10.0,10,10,bogo,6445
0,5,1,1,24,1.0,1.0,3.0,3,7,discount,12348
1,1,1,1,0,1.0,0.0,10.0,10,10,bogo,12348
0,4,0,0,0,,,0.0,5,20,discount,10085
1,7,1,0,0,1.0,,0.0,0,0,informational,10085
2,0,1,0,9,1.0,,0.0,10,10,bogo,10085
3,6,1,1,16,1.0,1.0,2.0,2,10,discount,10085
0,2,1,0,29,1.0,,0.0,0,0,informational,11947
1,3,1,0,0,1.0,,0.0,5,5,bogo,11947
