person,trans_amount
5761,13.26
11444,235.06
11445,117.97
11446,31.58
11447,48.33
4322,1.54
11449,24.03
11450,16.56
601,10.22
11452,15.8
11453,25.810000000000002
11454,185.46
11456,13.42
11457,140.48000000000002
11458,118.78999999999999
11460,204.48999999999998
11461,49.010000000000005
12148,117.12
11464,55.05
11465,189.0
11466,233.93
11467,106.02
11469,63.77
14560,16.009999999999998
11471,154.87
1149,92.37
11474,17.14
5079,13.71
11479,212.71
11480,16.66
11481,112.98
11482,20.2
11484,17.400000000000002
11485,8.459999999999999
11486,111.47
11487,20.919999999999995
13817,13.14
16102,115.46000000000001
11491,208.40999999999997
11492,128.83999999999997
7597,96.52
6223,78.19
11498,40.68
1284,114.23
11500,87.74000000000001
11502,120.74000000000001
11503,12.59
11505,5.0600000000000005
8571,110.5
11507,213.39
11508,292.09
2038,6.99
11510,203.2
11511,93.09
11512,21.13
11513,189.37
11514,14.469999999999999
11517,81.52
11518,34.339999999999996
11519,120.25000000000001
10390,98.16000000000001
11521,4.52
11522,129.12
11523,3.95
11524,434.30000000000007
11525,46.22
11526,35.34
11527,58.559999999999995
11528,72.64
11529,3.72
5163,268.49
11530,23.43
11011,26.02
11532,49.28999999999999
11533,235.01
11534,306.07000000000005
11537,31.380000000000003
11538,308.03
11539,9.01
11540,132.19
11541,7.92
11531,19.48
11544,9.62
1602,193.33
1612,263.99
11548,22.770000000000003
11549,76.98
11550,57.06
11551,132.28
11552,71.09
11553,14.71
11554,8.94
11555,308.22999999999996
11557,206.5
11560,42.14
1712,128.28
8607,34.46
1719,49.38
11564,67.46
1843,27.47
1762,163.55999999999997
11569,38.58
11570,69.76
11571,144.71000000000004
3347,11.46
11573,79.29000000000002
11574,0.0
11577,18.570000000000004
2051,28.07
11581,278.51
11583,263.54
11584,236.7
11587,196.76
11588,187.14
11589,18.86
11591,83.04
11592,11.62
11593,185.29
11594,135.37
9784,76.14000000000001
11596,174.06
7098,54.830000000000005
11598,15.36
11599,19.33
11600,22.27
11601,221.77
11602,117.11999999999999
11603,0.0
11604,84.72999999999999
11606,34.85
11608,212.29000000000002
11610,20.240000000000002
536,77.19
11614,87.92999999999999
11615,18.84
11616,20.73
11617,39.839999999999996
7545,6.359999999999999
14764,151.66
11619,10.620000000000001
11620,149.63
1906,106.77000000000001
11911,47.269999999999996
11623,990.0799999999999
11624,0.0
11625,270.62
3370,114.08
15903,16.22
11628,199.94
11629,248.53000000000003
11630,97.96000000000001
11631,75.07000000000001
11632,190.43999999999997
11634,361.62
16595,19.25
11636,159.09
11637,28.910000000000004
11638,34.53
11640,30.42
11641,41.96
11642,22.479999999999997
11643,56.45
11644,319.34999999999997
11645,161.45
11647,9.89
11649,250.79
11650,95.12
11651,24.78
11652,16.580000000000002
11653,75.14
11656,81.38
11657,3.62
11660,0.0
11661,105.65
11662,118.42000000000002
11663,81.25
11664,0.0
11665,29.130000000000003
11666,0.0
11667,181.29999999999998
11668,21.929999999999996
11670,37.99
11671,187.02999999999997
11672,74.74
11673,59.91
11676,168.39999999999998
11678,37.629999999999995
11680,119.57
11682,99.13000000000001
11683,54.78
8462,7.640000000000001
11686,175.83
11689,17.439999999999998
11690,151.42000000000002
11691,225.35000000000002
11692,134.60000000000002
7525,60.230000000000004
5646,32.45
11695,19.79
11696,393.51
11697,55.33
11698,164.13
11699,70.67
11700,11.959999999999999
11702,203.62
11703,30.34
11704,26.07
10315,68.78
2607,4.86
11708,20.880000000000003
11709,103.67
11711,36.4
11712,29.22
11713,41.129999999999995
11715,23.740000000000002
11716,11.559999999999999
11717,80.77
11719,142.01999999999998
11720,6.7700000000000005
11721,123.38
11722,1031.71
11723,25.36
11724,139.05
11725,2.0
11726,204.32999999999996
11728,168.8
14360,13.059999999999999
11732,326.71000000000004
11733,178.96
13537,25.87
11735,69.50999999999999
16615,18.04
11739,351.13000000000005
6257,13.25
11580,48.22
16647,37.18
11743,70.51
11744,152.10999999999999
11745,5.57
2804,43.05
11747,24.009999999999998
11748,2.94
11750,58.04999999999999
11751,17.860000000000003
9474,131.52
11755,264.85999999999996
11757,143.72
11758,32.29
11759,316.42
11760,25.9
11762,143.16000000000003
11763,100.08
11764,33.31
11765,121.06000000000002
11767,110.52000000000001
11769,27.81
11770,123.33
11772,235.95
11773,5.4
11775,113.93
11776,15.450000000000001
11777,208.85
11778,29.48
11779,10.02
11780,145.63
11781,175.37
11784,153.98
6281,16.45
11787,973.7400000000001
11788,11.37
11789,72.61000000000001
11790,34.67
7617,115.2
11792,0.0
11793,22.23
11794,250.14
11795,136.07000000000002
11796,119.42
11797,77.46000000000001
11798,68.83999999999999
11800,197.95999999999995
11801,130.4
11802,138.19
11803,11.120000000000001
3146,15.2
11806,152.28
11807,3.96
3167,122.79
11809,20.35
14401,1.76
3194,3.6700000000000004
11812,20.78
1216,124.43
11815,106.09
11817,55.84
10932,11.69
11819,58.8
11820,162.57000000000002
11822,161.43
11824,13.68
11827,25.5
11829,8.84
11830,102.44
11831,56.5
5637,116.58
11833,163.07
11834,148.32
11835,19.94
11836,82.94
11837,188.95999999999998
11839,395.59000000000003
11840,13.85
11841,113.2
11843,247.45
11845,175.92000000000004
11847,101.74000000000001
3422,49.86
11850,50.1
11851,219.75
10366,385.69
11853,115.14000000000001
11854,25.53
11855,114.23
11856,86.52000000000001
11857,84.63
11859,221.09
11860,24.450000000000003
11862,126.42
11863,57.15
11864,0.0
11866,108.93
11867,51.28999999999999
13306,122.28999999999998
11869,47.620000000000005
11871,138.18
11873,49.410000000000004
11874,18.17
11877,160.83
11878,164.47
3571,0.0
11880,217.16
11881,144.20000000000002
11882,154.22
11884,150.93
11886,212.26999999999998
11887,232.32999999999998
11888,44.599999999999994
3913,138.51999999999998
11892,268.73
11894,192.13
16163,173.93
11895,35.03
11896,80.23
11897,9.44
11898,126.75
9765,16.37
6445,105.30000000000001
11910,128.91000000000003
11913,257.46999999999997
11915,61.78000000000001
11916,21.85
11918,158.49999999999997
11919,166.74
11922,57.730000000000004
11925,28.259999999999998
3821,33.94
11928,125.67000000000002
11929,152.39999999999998
11930,4.0
11931,155.14
3845,59.08
11935,183.68
11936,9.09
11937,100.47999999999999
16962,26.189999999999998
11939,182.58
11941,14.93
11942,168.85999999999999
11944,53.519999999999996
11946,67.08
11947,45.86
11948,12.71
11340,87.16
11951,5.63
16421,8.690000000000001
11953,392.23
11954,55.05
11955,102.04999999999998
11956,10.08
2658,115.69
11958,40.779999999999994
11959,137.95000000000002
11960,118.68
11961,21.22
11962,195.46
11963,8.379999999999999
11964,14.43
11965,20.95
11046,75.44999999999999
11968,306.97
11969,71.32
11970,507.18
11972,7.3500000000000005
4114,1.25
11974,173.11
5233,0.0
11976,65.27
11977,93.5
10461,158.8
11978,21.09
11979,17.680000000000003
11980,151.62
11981,52.71
11982,128.0
11983,0.0
11984,106.09
11985,102.15
11987,7.29
11990,10.14
11991,182.35999999999999
11992,197.47
11993,180.13
11994,85.75
11995,92.57000000000001
11996,229.50999999999996
9128,118.98999999999998
4303,198.06
11999,561.0899999999999
4313,38.54
4323,173.31
12002,178.54
12003,18.340000000000003
12005,219.92999999999998
12010,12.54
12013,12.43
12014,262.21999999999997
12015,36.97
12016,13.27
12018,186.23000000000002
12021,12.88
12022,7.37
2099,10.22
12024,26.06
4442,0.0
12027,155.88
12029,108.0
12030,20.919999999999998
12031,30.79
12033,40.239999999999995
12036,161.03
2043,250.22000000000003
12037,823.3200000000002
10126,47.480000000000004
12041,0.0
12042,7.960000000000001
12043,62.78
11147,16.49
12045,261.67
12047,78.39000000000001
12048,50.790000000000006
7216,137.73999999999998
12051,12.65
12052,61.51
13267,11.940000000000001
12054,130.64999999999998
16482,41.57
12057,9.78
12058,50.09
12059,21.51
5642,177.29
12062,8.0
12063,27.12
12064,165.33
12065,33.7
12067,172.8
12068,47.61000000000001
12069,247.77999999999997
12070,59.36000000000001
12072,97.13
12073,40.96000000000001
15647,47.720000000000006
12078,6.56
12080,113.01
5494,16.7
4758,61.88000000000001
12083,22.37
7666,114.5
12085,7.2
12086,202.03
12088,195.07
12090,11.07
12091,40.69
12092,58.120000000000005
12093,18.87
12094,91.27
4829,10.0
6162,61.24
12097,279.69
4651,13.77
12099,76.23
12100,100.14
13761,12.7
10483,290.81
12103,131.33
4891,13.84
12105,21.130000000000003
12106,18.759999999999998
12107,26.119999999999997
4912,31.84
12110,732.34
12111,1027.1399999999999
12112,0.0
12113,72.65
10485,171.67
12117,275.31
12534,13.379999999999999
12122,215.12
12123,15.020000000000001
12124,0.0
12127,105.11
12128,51.580000000000005
12130,30.849999999999998
12131,315.3
12132,225.36999999999998
12134,108.75
7675,114.36999999999999
12137,7.9
12138,53.230000000000004
12139,190.49
12141,140.2
12144,296.12999999999994
12146,178.91
1579,146.09
12150,99.71000000000001
12153,119.3
12154,4.87
12155,0.0
12157,14.95
12158,67.32000000000001
12159,129.39999999999998
12160,183.49
12161,54.300000000000004
5196,3.11
12164,85.94
12166,296.78999999999996
8684,246.54999999999998
12168,90.76
12169,115.35000000000001
11957,275.36
12172,221.05
12173,137.39000000000001
12176,8.92
12654,68.33
12178,59.330000000000005
2894,533.28
12180,168.35999999999999
12181,109.27000000000001
13696,25.88
12183,14.96
12184,237.22
12185,168.89
12186,50.83
10494,0.0
12188,84.21000000000001
5354,252.58999999999997
12190,15.82
5371,42.739999999999995
12192,3.8299999999999996
12193,92.78
12194,132.81
12195,23.68
12196,97.07
7685,0.0
12198,18.43
12199,11.01
12200,34.85
13351,1152.94
12202,160.04
12205,24.83
12206,23.219999999999995
12207,16.380000000000003
12208,330.55999999999995
12209,200.75
12211,4.65
12214,58.52
6244,112.45
12216,11.069999999999999
12217,212.0
12218,77.53000000000002
12220,158.19
12221,45.8
12222,15.52
12223,78.92
12225,26.720000000000002
12227,8.41
5573,23.08
12229,181.61
12231,218.83000000000004
12232,169.47
12233,184.98999999999998
12234,46.28
12235,28.630000000000003
12236,168.65
5641,47.45
9233,16.41
12239,29.259999999999998
12240,14.02
12242,164.35999999999999
12243,35.32
12244,152.48
12245,62.76
12246,125.07000000000001
9278,20.82
12248,87.17
12249,188.36
12250,3.0
12252,92.53
12253,84.45
12255,169.82999999999998
12256,156.16000000000003
12257,29.04
12258,144.37
12261,9.41
12263,184.49
12264,281.58000000000004
4691,0.0
12266,12.219999999999999
12268,0.0
12269,28.75
12271,200.17000000000002
10511,133.57
12276,97.05000000000001
12281,25.790000000000003
12282,3.79
12283,85.98
12284,371.11
12285,0.18
12287,11.59
12288,215.6
5951,33.18
2072,31.499999999999996
12291,253.18
5965,172.11
12293,15.06
12294,134.79
12295,88.22999999999999
12296,171.37000000000003
12298,196.49
12300,13.69
791,27.84
12187,259.8
2530,8.649999999999999
13369,11.430000000000001
4649,97.64999999999999
12305,179.59
12306,257.21
12307,251.38
13141,29.34
12309,127.57
12312,135.01
12313,272.77000000000004
12315,0.0
12316,26.78
12318,75.41
12320,142.39
12321,215.16000000000003
12322,791.36
12323,44.510000000000005
12324,110.19999999999999
12325,278.14
12326,83.32
12327,329.85999999999996
14907,0.0
12329,137.46
12330,251.41
9038,5.859999999999999
12332,219.29
12334,5.18
12338,85.16
12328,174.2
12341,25.459999999999997
6259,50.65
12343,29.750000000000004
9536,45.25000000000001
12345,253.35
13920,8.200000000000001
12347,37.1
12348,108.34
12350,235.45999999999998
12352,51.22
12353,55.24
9358,252.55999999999997
12356,110.58999999999999
12357,234.01000000000002
6359,176.03999999999996
12361,252.68
12362,355.48999999999995
12363,97.64
12365,101.32000000000001
6387,176.64999999999998
12367,110.05
12369,104.54
12370,5.33
12371,203.17
12372,70.0
12373,16.71
12374,35.02
7492,22.28
12376,283.51
12377,52.13000000000001
6448,10.99
12379,13.74
12381,3.19
12383,30.009999999999998
12384,100.1
12385,213.76
6482,51.849999999999994
12389,128.39999999999998
12392,11.77
12393,86.77
3675,29.12
12395,35.470000000000006
12396,12.63
12397,189.04999999999998
12400,20.94
12401,311.69
12402,194.57
12403,25.39
12404,150.55
11932,23.01
12405,180.95
12406,212.70999999999998
12407,134.95
12408,119.06000000000002
12409,18.34
12410,9.42
13475,1365.6600000000003
12413,144.68
12414,179.65999999999997
12416,4.860000000000001
12417,19.900000000000002
12419,116.8
12426,10.040000000000001
12427,273.26
12428,120.05
12429,19.939999999999998
12430,254.16
14700,36.46
12434,150.2
12435,9.25
12436,162.01999999999998
12437,113.95
10011,209.06
12440,50.650000000000006
12441,24.450000000000003
12442,735.2
12444,155.99000000000004
12445,20.18
12447,12.41
13275,56.75
12449,69.98
12450,137.14000000000001
12452,8.76
12453,234.68
15106,110.38999999999999
4877,617.8199999999999
12456,39.839999999999996
12949,25.42
12459,78.78
14293,0.0
12463,41.81
13919,67.91000000000001
12465,123.86
12467,36.0
12468,52.6
12469,14.46
12470,121.66
12471,255.08
12472,8.88
12473,58.53
12474,46.11
12475,51.82
12219,53.33
12478,31.04
12479,285.48999999999995
10383,80.55000000000001
12481,254.72
12482,58.410000000000004
7071,33.03
12486,92.33
11879,77.97999999999999
15735,168.81
12489,144.11999999999998
12492,4.11
15417,11.55
12494,0.0
12495,233.96
12496,54.11
12497,168.36
12498,0.0
12500,110.05000000000001
12501,134.11
12502,39.25000000000001
12504,137.04999999999998
12505,243.8
10864,63.39000000000001
12509,318.90999999999997
12510,81.81
12515,13.22
12517,13.930000000000001
12518,2.65
12519,20.770000000000003
12520,291.37
7278,123.32
12522,15.790000000000001
12524,91.23
12526,70.54
12527,13.020000000000001
12531,180.42
12491,122.58
12535,0.0
12538,144.26999999999998
12539,332.38
5345,143.94
7702,218.39
12543,130.72
12544,330.53
16975,19.88
12547,71.07
12549,204.32
12550,89.60999999999999
12554,58.28
12555,30.26
12556,33.54999999999999
12557,0.0
12558,17.13
15231,18.36
12560,16.53
12562,38.28
12563,10.3
13295,224.73
12565,59.04
7578,20.31
12567,5.5
12568,32.92
12569,6.659999999999999
7600,168.27
12572,19.67
12573,51.24
12574,23.47
12575,101.21
12576,254.89000000000001
12577,439.87
12579,141.58999999999997
15486,25.24
12581,24.06
12582,85.71
12583,49.07000000000001
6881,6.99
12585,16.25
12586,158.23
12588,158.87
12590,86.99
12591,22.89
12592,0.0
7709,21.93
12595,103.11000000000001
7718,3.0
12597,46.53
7731,810.87
12601,135.29
12603,27.959999999999997
12604,131.04999999999998
8054,64.7
9232,5.33
12607,120.75000000000001
12608,30.18
12609,183.84
12610,322.78
15287,279.58
12612,117.79
12614,10.45
10843,832.78
12615,9.709999999999999
12616,115.33
5888,16.61
12617,89.31
12618,66.60000000000002
12619,17.3
12621,16.9
12622,186.1
12623,24.06
12624,5.6
12626,22.99
12627,306.65
12628,212.64
12629,187.69000000000003
12630,41.26
12631,30.47
12632,263.18999999999994
11379,127.51
12635,511.72
12636,69.31
12637,160.76000000000002
12638,113.83999999999999
8007,185.72
12641,11.57
12642,169.18
3304,45.45
12644,161.66
12646,790.7799999999999
12647,70.3
12649,212.52
12650,9.68
12652,114.35
12653,252.73
12657,32.34
10568,20.189999999999998
12662,186.8
8676,544.63
10571,132.66
12667,17.91
12668,447.73
12669,112.56
12670,37.730000000000004
12671,179.69
8179,25.83
12674,8.660000000000002
12675,64.03999999999999
12676,0.63
12677,321.57
11848,59.519999999999996
12679,211.82000000000002
12680,24.939999999999998
12681,18.24
12682,13.430000000000001
12683,69.52000000000001
12685,140.39
12687,47.91
12688,129.35
12690,180.28
11206,65.73
12691,146.16
12692,236.82
12693,76.98
12694,13.870000000000001
12696,20.87
12698,55.290000000000006
12701,229.94
1746,99.86
12705,113.13
12706,54.769999999999996
12707,95.03
8334,17.060000000000002
12711,176.89
12713,18.06
12714,59.99
7767,10.73
12716,99.08999999999999
12717,63.56
7768,39.68
12719,17.48
12720,16.01
12721,55.800000000000004
12723,173.54
12727,25.64
12728,23.49
12729,5.42
8500,67.72
12731,10.62
12733,19.169999999999998
3267,16.51
12735,79.61999999999999
12736,188.68
12737,9.26
12738,43.980000000000004
12743,15.92
12744,31.32
12745,134.95000000000002
8577,18.270000000000003
12747,20.89
12748,27.78
12749,163.92
12750,63.43000000000001
12752,116.45
12753,39.129999999999995
12754,129.13000000000002
12755,41.9
12757,48.50999999999999
12758,32.5
12759,28.729999999999997
12760,182.36999999999998
8671,17.58
12765,15.88
12766,21.14
12768,35.870000000000005
12769,19.06
12771,9.26
12772,181.32999999999998
3178,177.82999999999998
9105,17.560000000000002
12776,103.33000000000001
12777,22.76
12780,194.24
12781,5.82
12782,217.56
12784,56.58
12787,141.25
12789,294.51000000000005
12791,39.230000000000004
12792,307.89
9905,45.190000000000005
12794,41.87
12795,12.67
12796,7.659999999999999
8857,259.68
12799,3.6
12801,61.72
12802,254.01
10785,0.0
12804,18.69
12805,16.3
12806,253.17000000000002
3670,149.65
12809,207.57
1634,45.78
12812,179.64
12813,301.3
12843,64.5
12815,92.79
12817,193.75
12818,18.04
12819,5.41
8998,61.69
12822,47.129999999999995
12824,202.29
12825,144.69999999999996
12826,254.96
12828,50.63
12829,41.5
12830,69.64
12831,128.23000000000002
12832,100.28999999999999
12833,151.09
9081,7.87
1958,149.41
12836,54.08
12838,92.78999999999999
12839,17.46
12840,136.77
12841,16.42
12842,59.699999999999996
9149,3.48
12844,14.249999999999998
12049,7.17
12846,106.35
27,17.9
12848,147.79
12850,245.21999999999997
12852,107.67999999999998
12853,114.10999999999999
3656,7.33
12854,69.22999999999999
15760,43.73
12856,15.360000000000003
12857,192.09
12858,130.82999999999998
12859,32.87
12860,107.76
12863,165.04000000000002
12864,343.54999999999995
12865,49.080000000000005
12867,7.590000000000001
12868,83.2
12869,29.67
12870,9.75
12872,5.26
12873,76.3
12875,151.47
12845,142.09
12878,152.26000000000002
12879,148.07
12880,24.799999999999997
12881,6.1
12882,179.42
12883,44.22
12884,26.04
12885,16.18
12887,202.07999999999998
12889,90.22999999999999
12890,216.92
12891,13.41
12892,165.48999999999998
10623,0.0
12896,16.32
12897,86.47
12898,157.47
12899,43.92999999999999
12900,0.0
12901,176.83
12902,74.99000000000001
9524,3.1100000000000003
12904,112.91
12905,4.91
12906,99.10000000000001
10446,0.0
12908,241.27
12911,187.87
12912,77.76
10681,20.52
12913,251.56
12914,155.41
12916,331.15000000000003
12917,126.18
12918,98.52000000000001
12919,228.54
12920,87.72
12923,15.900000000000002
12925,601.39
12926,139.48000000000002
12927,19.35
12929,16.88
5031,6.63
16317,75.50999999999999
12932,217.86
14024,37.410000000000004
12934,87.5
9467,36.23
12936,18.02
12937,22.54
12938,183.49999999999997
12939,129.70999999999998
12940,163.31
12942,5.89
12943,78.16000000000001
12947,40.39
11714,3.32
12951,87.58
12953,66.48
9807,71.49
12954,242.35999999999999
12958,63.719999999999985
13425,166.74
12960,11.62
12961,158.0
9515,76.91999999999999
12963,2.3
12964,11.059999999999999
12965,87.8
12966,0.91
12967,123.72
12970,74.17
12971,93.35000000000001
12973,92.37000000000002
12975,12.26
12976,52.209999999999994
12977,159.46
7425,55.870000000000005
12979,23.15
12980,21.369999999999997
8601,57.099999999999994
12983,118.83
12984,248.13
12985,10.780000000000001
12987,9.21
12988,72.01
12989,35.88
12991,141.20999999999998
12993,203.23000000000002
12594,217.29000000000002
12994,35.010000000000005
10093,185.73
15314,220.32
7117,46.09
12999,0.0
13000,163.57999999999998
13001,20.65
10147,16.56
13003,172.40999999999997
13005,29.720000000000002
13006,15.6
13007,150.04000000000002
13008,1.54
13010,15.11
13013,134.16
13014,24.810000000000002
13015,28.059999999999995
13016,47.49
13019,145.22
13020,8.690000000000001
13021,14.39
13022,90.10000000000001
13024,9.24
10279,211.63
13026,190.98
10634,21.47
11257,141.20000000000002
13029,125.28999999999999
13030,28.68
13031,157.59000000000003
13032,21.42
13035,33.69
9049,155.42000000000002
13037,15.420000000000002
13039,16.919999999999998
13043,11.14
13045,109.52000000000001
13046,21.02
13047,5.71
13048,7.160000000000001
13049,150.2
10437,47.51
10440,265.59999999999997
10452,12.200000000000001
13053,114.72999999999999
13055,111.64
13057,1.4100000000000001
13058,133.33999999999997
13059,2.58
13060,102.51
13061,26.190000000000005
13062,68.93
13064,19.68
13065,157.29
13067,116.57
13068,22.07
13070,122.03999999999999
13072,91.69
13073,62.03
13074,4.52
13075,8.379999999999999
13076,70.29
13491,27.11
13078,184.14
13079,65.61
13080,58.92999999999999
13082,47.33
13083,251.77
13084,276.27
13085,184.4
13087,25.179999999999996
13088,73.33000000000001
10286,43.58
13090,197.03
13091,100.87
13092,128.07999999999998
13093,62.28
13094,190.70999999999998
13095,18.55
13096,38.42
10716,155.35
13101,260.7
13102,283.34
13103,42.379999999999995
13105,160.54000000000002
9924,142.25
10773,21.549999999999997
13110,53.459999999999994
13111,78.05000000000001
13112,172.26999999999998
13113,160.73
13114,0.0
13115,187.79999999999998
13116,15.159999999999998
13117,239.93
11173,24.43
13120,210.01999999999998
13121,83.35
14139,64.25
13123,167.85999999999999
13124,199.41000000000003
13126,75.3
13127,5.98
13129,136.18
13130,18.939999999999998
10807,38.35999999999999
13132,323.71000000000004
13133,91.77
13134,26.1
13135,13.73
13138,17.9
13139,46.91
13140,8.08
13142,150.41
13143,16.0
13145,88.2
13148,145.51999999999998
11063,147.75
13150,107.69
13151,966.8599999999999
11073,1.29
13153,20.36
13154,37.54
13155,370.95000000000005
13156,23.65
13157,170.39000000000001
13158,136.36
13159,117.92999999999999
13160,16.11
13161,147.38
13163,72.14
11121,10.22
13166,54.56
13167,8.85
13168,0.0
10657,181.9
13173,433.33
13174,232.66
13177,0.0
7335,69.39
13179,11.82
13180,43.18000000000001
13182,71.88
13183,139.95
13184,15.080000000000002
13185,36.49000000000001
13186,87.11
13187,0.79
13190,71.92999999999999
13191,229.51999999999995
13192,21.089999999999996
13193,167.0
13194,15.5
13198,514.28
13199,43.959999999999994
13200,349.58
13201,32.4
13202,19.5
11363,162.59
13204,49.79
13205,7.340000000000001
13206,11.25
13207,193.01999999999998
13311,44.900000000000006
13210,35.06
13211,1292.86
13212,4.44
13216,99.21000000000001
13217,21.650000000000002
13218,50.33
13220,87.96000000000001
13223,5.96
13224,36.45
13225,203.35
13227,29.220000000000002
13228,136.59
13229,30.11
13230,85.79
13231,50.85
13232,209.54
13235,43.63
11536,84.1
13239,67.55
4339,71.25999999999999
13242,48.74
13243,140.77999999999997
13244,36.95
13245,0.0
13246,166.40000000000003
13247,22.46
13248,113.24000000000001
13249,37.59
13250,14.030000000000001
13251,105.23
13252,10.219999999999999
11618,34.63
13255,27.75
4646,42.31999999999999
13259,54.99
5197,179.07
13262,5.77
13265,6.550000000000001
13268,51.42
13270,104.17
13271,173.98999999999995
13272,23.02
13273,26.92
1714,38.019999999999996
13274,247.92000000000002
11740,22.430000000000003
11753,109.34
13278,45.53
13279,67.89
8803,73.94
13281,10.75
5019,7.87
13283,788.5799999999999
13284,153.68
13285,32.19
13287,17.959999999999997
13288,103.06
1661,123.97999999999999
13291,4.46
13292,5.81
13293,299.34
13294,155.93999999999997
16824,147.81
11883,62.85
13299,20.810000000000002
13300,0.0
13301,11.030000000000001
13302,3.5
13303,2.56
13304,917.5899999999999
13305,111.03000000000002
13307,25.570000000000004
16356,53.5
13310,101.63000000000001
14096,17.69
13312,161.66
13313,70.0
13314,136.03
13316,19.54
12008,11.98
13318,48.86000000000001
13320,40.779999999999994
13322,78.55
10684,67.65
7267,69.37
13325,126.07000000000001
13327,38.08
13328,70.35
13329,9.020000000000001
13330,209.3
13331,33.56999999999999
13332,22.53
13333,113.44
13335,0.0
13337,5.91
12143,54.88
13346,263.82
12182,95.61
13348,50.08
13349,112.16000000000001
11814,82.35
13352,55.589999999999996
13353,51.480000000000004
13356,134.01999999999998
13357,60.4
13358,111.04
13361,13.94
13362,55.55
13363,32.290000000000006
13364,181.37
13365,16.78
13366,80.64000000000001
13368,151.14999999999998
13370,18.07
13371,93.68
13372,6.26
13373,193.67999999999998
4264,91.32
13376,0.0
13377,33.69
13380,191.35
13382,56.18
13385,13.049999999999999
12433,118.48
13388,53.57
13390,11.040000000000001
13391,80.49
13392,87.41
13393,225.28
13394,176.83
13395,322.89
13396,232.32999999999996
13397,45.36999999999999
13399,146.96
13400,199.07
13401,255.77
4155,101.56
13404,31.029999999999998
13406,109.74999999999997
13408,187.18
12570,20.409999999999997
13411,130.18
13412,23.48
12584,108.37
13415,66.63
13416,60.03
13417,30.980000000000004
13418,132.1
13549,205.48000000000002
12640,66.78
12645,95.83
13422,28.6
13423,13.860000000000001
13424,148.43
15369,71.27000000000001
13426,16.73
13427,5.54
13428,64.32
13429,19.93
13430,59.1
13432,251.63
13433,0.0
13434,10.370000000000001
13435,95.74
13436,25.68
13437,10.42
13440,0.0
13441,31.559999999999995
6607,27.05
9726,19.13
13445,262.42
13448,219.65000000000003
13449,102.94
13450,179.02999999999997
13452,23.880000000000003
13453,12.079999999999998
13454,66.94999999999999
13455,52.15
13456,16.4
13457,120.77999999999999
14889,148.23
2261,22.630000000000003
13464,42.45
13465,195.01000000000002
13466,64.79
16404,229.12
13468,30.99
13469,7.33
13470,60.83
13473,245.51
13474,106.51
13480,143.32999999999998
13481,183.8
13483,53.629999999999995
13052,8.540000000000001
13485,229.32999999999998
13486,179.68
13487,18.25
13488,120.81
13489,30.01
13490,13.92
13077,20.360000000000003
13492,7.66
2266,361.48999999999995
13494,844.3000000000001
13495,95.67
13107,8.360000000000001
13499,165.74
13500,134.04
13501,372.52
13502,240.09999999999997
13503,18.8
5199,176.69
13505,30.900000000000002
13506,38.980000000000004
13507,12.25
13176,21.73
13509,12.7
13510,35.739999999999995
13511,216.8
13512,35.510000000000005
13213,14.78
13514,167.25
13516,50.82
13519,155.87
13520,164.01
13521,49.68
13522,82.94999999999999
13523,190.15000000000003
13524,144.49
13525,31.209999999999997
13528,11.38
13529,64.2
13532,53.150000000000006
13533,59.62
13534,53.69
13535,210.95999999999998
13536,6.3999999999999995
13540,202.06000000000006
13541,30.13
13542,44.239999999999995
13543,7.17
13544,34.82
11687,273.06
13546,142.01
2781,14.08
9119,0.79
13550,131.74
13551,203.9
13553,16.27
13554,15.89
13555,62.480000000000004
13559,67.94
13560,46.75
13561,117.3
13563,17.98
13564,182.82
13568,100.44
13569,40.43000000000001
10455,4.21
10141,164.93999999999997
13571,22.770000000000003
13089,204.16
13573,0.0
13578,115.18
13580,16.84
13581,128.35999999999999
13582,19.85
13583,119.55
14871,25.689999999999998
13585,12.38
13586,128.06
13587,24.240000000000002
5062,140.97
13589,7.080000000000001
13590,203.96999999999997
12532,28.86
13593,97.94999999999999
13594,44.58
15165,4.279999999999999
13596,6.66
13597,82.87
13598,89.35000000000001
13707,22.26
13600,96.25
13601,84.94999999999999
13602,100.38999999999999
11547,19.330000000000002
13605,0.0
4287,165.61999999999998
13607,104.28
13779,40.49
13610,101.86
13611,71.88
13612,30.03
13613,305.29
13614,227.53
10177,138.65
12487,233.27999999999997
3229,0.0
13617,271.9
13618,0.0
13619,24.15
13620,192.08
5131,66.59
13623,146.78
13624,977.76
13625,56.63
13626,242.74
6178,75.92999999999999
13629,16.23
13630,55.11
8519,102.87
13635,255.0
13636,19.36
13637,10.370000000000001
10730,166.01
13640,277.55
13642,10.32
13643,88.09
13645,62.7
16555,205.94
7937,186.39
14035,59.21999999999999
13652,38.03
10195,129.24999999999997
13654,209.10000000000002
13655,226.38
13656,26.679999999999996
13658,11.56
13660,153.60999999999999
13661,15.93
13662,169.58999999999997
13663,138.06
13664,375.55
13665,53.2
13666,238.70000000000002
13591,161.58
13668,27.52
13669,134.92000000000002
13670,51.94
13672,39.75
13673,20.73
11731,60.540000000000006
14176,119.72
13677,69.03
13678,88.07000000000001
11828,126.63000000000001
13680,34.7
13681,71.73
14318,171.02
11950,35.58
13685,65.03999999999999
13686,17.44
14230,84.73
